Numéro de notice,Titre,Facteur ou auteur,Type d'objet,Instrument niveau 1,Instrument niveau 2,Instrument niveau 3,Collection d'origine,Incontournable,URL Photographie,URL Enregistrement,Enregistrement,Continent,Pays,Code ISO-2,Ville,Coordonnées,Autres descripteurs géographiques
160504,Cornu ou tuba curva (reconstitution) / E.924,"Mahillon, Victor-Charles (1841-1924)",Instrument de musique,Instrument à vent,Trompettes,Tuba curva,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020657.jpg,,,Europe,Belgique,BE,Bruxelles,"50.85045, 4.34878",
160505,Guitare théorbée / E.980.2.297,Anonyme,Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016733.jpg,,,Europe,France,FR,,,
160506,Trombone à coulisse basse en fa / E.1255,Anonyme,Instrument de musique,Instrument à vent,Trombones,Trombone,,,https://mimo-international.com/media/CM/IMAGE/CMIM000018155.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160507,Grelot / E.330.1,Anonyme,Instrument de musique,Instrument à percussion,Grelots,Grelot,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000024330.jpg,,,Europe,Gaule,FR,,,
160508,Guitare / E.980.2.298,"Pons, César (vers 1748-1831)",Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016011.jpg,,,Europe,France,FR,Grenoble,"45.17869, 5.71479",
160509,Trompette de parade en ré ou en mi bémol dite des cendres de Napoléon / E.241.16,"Darche, Claude-François",Instrument de musique,Instrument à vent,Trompettes,Trompette,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020651.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160510,Ophicléide en si bémol / E.1260,"Müller, Louis (1801-1867)",Instrument de musique,Instrument à vent,Ophicléides,Ophicléide,,,https://mimo-international.com/media/CM/IMAGE/CMIM000018264.jpg,,,Europe,France,FR,Lyon,"45.74846, 4.84671",
160512,Guitare / E.980.2.299,Anonyme,Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016050.jpg,,,Europe,France,FR,Troyes,"48.30073, 4.08524",
160513,Sonnailles / E.331,Anonyme,Instrument de musique,Instrument à percussion,Cloches,Sonnaille,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000022078.jpg,,,,,,,,Amérique
160514,Outils de facteur d'instruments à vent / E.1508,Anonyme,Outil,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000034873.jpg,,,Europe,,,,,
160515,Sonnailles / E.332,Anonyme,Instrument de musique,Instrument à percussion,Cloches,Sonnaille,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000022079.jpg,,,,,,,,Amérique latine | Amérique
160516,Guitare / E.980.2.300,Anonyme,Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016173.jpg,,,Europe,France,FR,,,
160517,Tuba curva / E.1521,"Corméry, Jean-François",Instrument de musique,Instrument à vent,Trompettes,Tuba curva,Eugène de Bricqueville,,https://mimo-international.com/media/CM/IMAGE/CMIM000020662.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160518,Cor à pistons / E.1578,Anonyme,Instrument de musique,Instrument à vent,Cors,Cor d'orchestre,,,https://mimo-international.com/media/CM/IMAGE/CMIM000018049.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160519,Claquebois / E.336,Anonyme,Instrument de musique,Instrument à percussion,Xylophones,Claquebois,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000031323.jpg,,,Europe,Italie,IT,,,
160520,Violon / E.977.5.1,"Gand, Charles François (1787-1845)",Instrument de musique,Instrument à cordes,Violons,Violon,,,https://mimo-international.com/media/CM/IMAGE/CMIM000011888.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160521,Trombone à coulisse / E.973.5.1,Anonyme,Instrument de musique,Instrument à vent,Trombones,Trombone,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020680.jpg,,,Europe,France,FR,,,
160522,Cor à pistons / E.1631,"Rivet, Michel (....-18..)",Instrument de musique,Instrument à vent,Cors,Cor d'orchestre,,,https://mimo-international.com/media/CM/IMAGE/CMIM000018203.jpg,,,Europe,France,FR,Lyon,"45.74846, 4.84671",
160523,Trompette naturelle dite de cavalerie / E.0939,"Besson, Marthe",Instrument de musique,Instrument à vent,Trompettes,Trompette naturelle,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020663.jpg,,,Europe,France,FR,,,
160524,Claquebois / E.337,Anonyme,Instrument de musique,Instrument à percussion,Xylophones,Claquebois,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000031326.jpg,,,Europe,Italie,IT,,,
160525,Guitare / E.980.2.301,Anonyme,Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016008.jpg,,,Europe,France,FR,Mirecourt,"48.30089, 6.13282",Lorraine
160526,Serpent droit modèle Forveille / E.718,Forveille (17..-18..),Instrument de musique,Instrument à vent,Serpents,Serpent Forveille,Adolphe Sax,,https://mimo-international.com/media/CM/IMAGE/CMIM000018270.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160527,Fragments : trompette de parade et pavillon de trompette à pistons / E.976.2.21.1-2,"Sax, Adolphe (1814-1894)",Élément d'instrument de musique,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020647.jpg,,,Europe,France,FR,,,
160529,Guitare / E.980.2.302,Anonyme,Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016076.jpg,,,Europe,France,FR,Mirecourt,"48.30089, 6.13282",Lorraine
160530,Cor naturel / E.1676,"Raoux, Auguste (1795-1871)",Instrument de musique,Instrument à vent,Cors,Cor naturel,,,https://mimo-international.com/media/CM/IMAGE/CMIM000018230.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160531,Saxophone alto en mib / E.1685,"Sax, Adolphe (1814-1894)",Instrument de musique,Instrument à vent,Saxophones,Saxophone,,,https://mimo-international.com/media/CM/IMAGE/CMIM000018042.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160532,Trompette droite naturelle / E.0937,Anonyme,Instrument de musique,Instrument à vent,Trompettes,Trompette naturelle,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020649.jpg,,,Europe,France,FR,,,
160533,Piano carré / E.977.7.1,Anonyme,Instrument de musique,Instrument à clavier,Pianos,Piano carré,,,https://mimo-international.com/media/CM/IMAGE/CMIM000030071.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160534,Portrait de Claude Delvincourt / E.984.7.6,"Wehrlin, Robert (1903-1964)",Oeuvre d'art,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000032941.jpg,,,Europe,,,,,
160536,Guitare battente soprano / E.980.2.303,Anonyme,Instrument de musique,Instrument à cordes,Guitares,Guitare battente,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016044.jpg,,,Europe,Italie,IT,,,
160538,Ophicléide basse en si bémol / E.721,"Couturier, Jacques (....-1852 ?)",Instrument de musique,Instrument à vent,Ophicléides,Ophicléide,Adolphe Sax,,https://mimo-international.com/media/CM/IMAGE/CMIM000018255.jpg,,,Europe,France,FR,Lyon,"45.74846, 4.84671",
160539,Violon / E.338,Anonyme,Instrument de musique,Instrument à cordes,Violons,Violon,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000009999.jpg,,,Europe,Russie,RU,,,
160540,Cornu ou tuba curva (reconstitution) / E.976.2.1,Anonyme,Instrument de musique,Instrument à vent,Trompettes,Tuba curva,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020643.jpg,,,Europe,France,FR,,,
160541,Embouchure de cornet à pistons / E.977.8.2,Anonyme,Élément d'instrument de musique,,,,,,,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160542,Trompette à 3 pistons / E.726,"Müller, Louis (1801-1867)",Instrument de musique,Instrument à vent,Trompettes,Trompette,Adolphe Sax,,https://mimo-international.com/media/CM/IMAGE/CMIM000018134.jpg,,,Europe,France,FR,Lyon,"45.74846, 4.84671",
160543,Embouchure de cornet à pistons / E.977.8.4,Anonyme,Élément d'instrument de musique,,,,,,,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160544,Trombone à coulisse basse / E.0863,Anonyme,Instrument de musique,Instrument à vent,Trombones,Trombone,Georges Le Cerf,,https://mimo-international.com/media/CM/IMAGE/CMIM000020634.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160545,Cornet à pistons / E.1702,Anonyme,Instrument de musique,Instrument à vent,Cornets à pistons,Cornet à pistons,,,https://mimo-international.com/media/CM/IMAGE/CMIM000018070.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160547,Rallonge de cornet à pistons / E.977.8.5,Anonyme,Élément d'instrument de musique,,,,,,,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160548,Trombone à coulisse / E.298,"Detlof, Otto",Instrument de musique,Instrument à vent,Trombones,Trombone,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000020640.jpg,,,Europe,Allemagne,DE,,,
160549,Cornet à pistons / E.1703,Anonyme,Instrument de musique,Instrument à vent,Cornets à pistons,Cornet à pistons,,,https://mimo-international.com/media/CM/IMAGE/CMIM000018131.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160550,Cor à pistons / E.731,"Sax, Alphonse (1822-1874)",Instrument de musique,Instrument à vent,Cors,Cor d'orchestre,Adolphe Sax,,https://mimo-international.com/media/CM/IMAGE/CMIM000035284.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160552,Trombone à coulisse / E.973.5.3,Anonyme,Instrument de musique,Instrument à vent,Trombones,Trombone,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020638.jpg,,,Europe,France,FR,,,
160553,Rallonge de cornet à pistons / E.977.8.6,Anonyme,Élément d'instrument de musique,,,,,,,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160555,Rallonge de cornet à pistons / E.977.8.7,Anonyme,Élément d'instrument de musique,,,,,,,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160556,Trombone à coulisse / E.973.5.4,Anonyme,Instrument de musique,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020636.jpg,,,Europe,France,FR,,,
160557,Clavicor en ut / E.747,Anonyme,Instrument de musique,Instrument à vent,Trompettes,Clavicor,Adolphe Sax,,https://mimo-international.com/media/CM/IMAGE/CMIM000018142.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160558,Clarinette en la bémol / E.751,"Sulz, C.H. (?-après 1859)",Instrument de musique,Instrument à vent,Clarinettes,Clarinette,Adolphe Sax,,https://mimo-international.com/media/CM/IMAGE/CMIM000013565.jpg,,,Europe,Autriche,AT,Vienne,"48.20849, 16.37208",
160560,Trompette de parade en ré ou en mi bémol dite des cendres de Napoléon / E.241.15,"Darche, Claude-François",Instrument de musique,Instrument à vent,Trompettes,Trompette,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020652.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160561,Pupitre / E.977.8.8,Anonyme,Autre,,,,,,,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160562,Violon / E.784,"Pirot, Claude (av. 1795-ap. 1830)",Instrument de musique,Instrument à cordes,Violons,Violon,,,https://mimo-international.com/media/CM/IMAGE/CMIM000010373.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160563,Guitare / E.980.2.304,Fevrot (17..-après 1813),Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016161.jpg,,,Europe,France,FR,Lyon,"45.74846, 4.84671",
160565,Saxophone ténor en sib / E.967.10.1,"Sax, Adolphe (1814-1894)",Instrument de musique,Instrument à vent,Saxophones,Saxophone,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000020645.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160567,Guitare / E.980.2.305,Pasquier,Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016121.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160569,"Trompe ""narsinga"" / E.838",Anonyme,Instrument de musique,Instrument à vent,Trompettes,Narsiga,Sourindro Mohun Tagore,,https://mimo-international.com/media/CM/IMAGE/CMIM000030336.jpg,,,Asie,Inde,IN,,,Bengale
160570,Guitare / E.980.2.306,"Lacote, René (1785-1871)",Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016152.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160572,Clavicor / E.793,"Tabard, Jean-Baptiste (1779-1845)",Instrument de musique,Instrument à vent,Trompettes,Clavicor,,,https://mimo-international.com/media/CM/IMAGE/CMIM000018340.jpg,,,Europe,France,FR,Lyon,"45.74846, 4.84671",
160573,Contrebasse / E.979.2.63,"Azan, Wilhelm (?-16..)",Instrument de musique,Instrument à cordes,Contrebasses,Contrebasse,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000026093.jpg,,,Europe,France,FR,Aix-en-Provence,"43.5283, 5.44973",
160575,Trompette à pistons / E.976.2.12,"Sax, Adolphe Edouard (1859-1945)",Instrument de musique,Instrument à vent,Trompettes,Trompette,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020610.jpg,,,Europe,France,FR,,,
160576,Guitare / E.980.2.307,Bernard,Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016155.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160578,Guitare / E.980.2.308,"Collin, Claude Hippolyte (1766-1831)",Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016064.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160579,Trompette naturelle en fa / E.967.2.1,"Sax, Adolphe Edouard (1859-1945)",Instrument de musique,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020586.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160580,"Trompette ""turi"" / E.839",Anonyme,Instrument de musique,Instrument à vent,Trompettes,Tori,Sourindro Mohun Tagore,,https://mimo-international.com/media/CM/IMAGE/CMIM000024588.jpg,,,Asie,Inde,IN,,,
160582,Diapason à vent / E.342,"Delusse, Jacques (vers 1700-vers 1769)",Accessoire,,,,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000034801.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160583,Flûte traversière / E.977.9.1,Anonyme,Instrument de musique,Instrument à vent,Flûtes,Flûte traversière,,,https://mimo-international.com/media/CM/IMAGE/CMIM000011893.jpg,,,Europe,Allemagne,DE,Markneukirchen,"50.31144, 12.32951",
160584,Archet de violoncelle / E.0672,Anonyme,Élément d'instrument de musique,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000026295.jpg,,,Europe,,,,,
160585,Embouchure de trompette / E.343,Anonyme,Élément d'instrument de musique,,,,Louis Clapisson,,,,,Europe,France,FR,,,
160586,Guitare / E.980.2.309,Groselet,Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016016.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160587,Trompette de héraut / E.2220,Anonyme,Instrument de musique,Instrument à vent,Trompettes,Trompette,Paul Cesbron,,https://mimo-international.com/media/CM/IMAGE/CMIM000020596.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160588,Clarinette / E.891,Anonyme,Instrument de musique,Instrument à vent,Clarinettes,Clarinette,,,https://mimo-international.com/media/CM/IMAGE/CMIM000013585.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160589,Embouchure de trompette / E.344,Anonyme,Élément d'instrument de musique,,,,Louis Clapisson,,,,,Europe,France,FR,,,
160590,Guitare battente / E.980.2.310,Anonyme,Instrument de musique,Instrument à cordes,Guitares,Guitare battente,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016047.jpg,,,Europe,France,FR,,,
160591,Trompette naturelle / E.0859,Anonyme,Instrument de musique,Instrument à vent,Trompettes,Trompette naturelle,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000020598.jpg,,,Europe,France,FR,,,
160592,Archet de viole / E.357,Anonyme,Élément d'instrument de musique,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000026421.jpg,,,Europe,,,,,
160593,Embouchure de trompette / E.345,Anonyme,Élément d'instrument de musique,,,,Louis Clapisson,,,,,Europe,France,FR,,,
160594,Reconstitution de vihuela / E.980.2.311,"Harwood, Ian (1931-2011)",Instrument de musique,Instrument à cordes,Guitares,Vihuela,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016005.jpg,,,Europe,Royaume-Uni,GB,Axonia,,Angleterre
160595,Trompette naturelle dite de cavalerie / E.1240,Anonyme,Instrument de musique,Instrument à vent,Trompettes,Trompette naturelle,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020575.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160596,Archet de pochette / E.0679,Anonyme,Élément d'instrument de musique,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000026497.jpg,,,Europe,,,,,
160597,Violon / E.977.10.1,"Deblaye, Albert Joseph (1874-1929)",Instrument de musique,Instrument à cordes,Violons,Violon,,,https://mimo-international.com/media/CM/IMAGE/CMIM000011894.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160598,Embouchure / E.346,Anonyme,Élément d'instrument de musique,,,,Louis Clapisson,,,,,Europe,France,FR,,,
160599,Trompette de parade à piston / E.976.2.10,"Sax, Adolphe Edouard (1859-1945)",Instrument de musique,Instrument à vent,Trompettes,Trompette,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020593.jpg,,,Europe,France,FR,,,
160600,Basse de viole / E.0690,"Bertrand, Nicolas (16..-1725)",Instrument de musique,Instrument à cordes,Violes,Basse de viole,,,https://mimo-international.com/media/CM/IMAGE/CMIM000027416.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160601,Trompette naturelle / E.0925,Anonyme,Instrument de musique,Instrument à vent,Trompettes,Trompette naturelle,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020611.jpg,,,Europe,France,FR,,,
160603,Clavecin / E.951,"Baffo, Giovanni Antonio (15..-15..)",Instrument de musique,Instrument à clavier,Clavecins,Clavecin,Léon Savoye,x,https://mimo-international.com/media/CM/IMAGE/CMIM000023996.jpg,,,Europe,Italie,IT,Venise,"45.43713, 12.33265",
160604,Melophone / E.980.2.312,"Pellerin, Charles-Alexandre",Instrument de musique,,,,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000030963.jpg,,,Europe,France,FR,Paris,"48.85341, 2.3488",
160605,Guitare moderne miniature / E.980.2.313,Anonyme,Instrument de musique,Instrument à cordes,Guitares,Guitare,Geneviève Thibault de Chambure,,https://mimo-international.com/media/CM/IMAGE/CMIM000016575.jpg,,,Europe,Espagne,ES,,,
160607,Trompette de parade naturelle en ut pour Lohengrin de Wagner / E.967.3.6,"Sax, Adolphe Edouard (1859-1945)",Instrument de musique,Instrument à vent,Trompettes,Trompette naturelle,,,https://mimo-international.com/media/CM/IMAGE/CMIM000020595.jpg,,,Europe,,,,,
160608,Clarinette d'amour basse / E.956,"Seelhoffer, Rudolf (1793-1845)",Instrument de musique,Instrument à vent,Clarinettes,Clarinette d'amour,Léon Savoye,,https://mimo-international.com/media/CM/IMAGE/CMIM000013606.jpg,,,Europe,Suisse,CH,Berne,"53.1814, 8.48222",
